month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,3,1,2,33.33333333333333,4,600.1464727959996,-225.77034417390504,228.29265262209472,228.29265262209472,-225.77034417390504
2025-02,4,2,1,50.0,4,438.2268440639998,-69.98950085214314,633.5354474651897,861.8281000872844,-69.98950085214312
2025-03,2,1,0,50.0,2,81.50797653592022,0.0,81.50797653592022,943.3360766232046,0.0
2025-04,1,1,0,100.0,1,179.17681407999982,179.17681407999982,179.17681407999982,1122.5128907032044,0.0
2025-05,2,2,0,100.0,2,566.8328269042202,328.2965019935993,895.1293288978195,2017.642219601024,0.0
2025-06,3,0,2,0.0,4,0.0,-170.17567301571384,-203.19154661571383,1814.4506729853101,-33.01587359999999
2025-07,2,0,1,0.0,2,0.0,-13.292517333332999,-13.292517333332999,1801.158155651977,-13.292517333332999
2025-08,2,1,0,50.0,2,157.91378444799994,0.0,157.91378444799994,1959.071940099977,0.0
2025-09,8,2,5,25.0,8,868.0533074173466,-124.78120000000037,636.8775043180143,2595.9494444179913,-283.6582839466666
2025-10,6,3,1,50.0,7,549.8352255943205,-14.534010186666677,1115.2798092016544,3711.2292536196455,-14.534010186666706
2025-11,2,1,1,50.0,2,324.34562360000064,-122.81668695999966,201.52893664000098,3912.7581902596467,-122.81668695999966
2025-12,5,1,3,20.0,6,267.29847520000044,-208.0123793866668,-295.08024551999875,3617.677944739648,-205.5692613333328
2026-01,3,0,3,0.0,3,-32.904904999999836,-131.22809794630305,-223.4385429463019,3394.239401793346,-190.53363794630206
2026-02,4,2,1,50.0,5,743.3404914580007,-117.90907899999982,806.770585924668,4201.009987718015,0.0
2026-03,3,2,1,66.66666666666666,3,1883.0483406733333,-123.5194999999996,2038.2288441666676,6239.238831884682,-123.51949999999965
2026-04,6,1,3,16.666666666666664,6,497.9156127733337,-117.71174701000038,292.8973498504771,6532.13618173516,-188.74109172285756
2026-05,1,0,1,0.0,1,-132.8992012198807,-132.8992012198807,-132.8992012198807,6399.236980515279,0.0
2026-06,7,3,1,42.857142857142854,7,217.70061217666674,-31.139508146666888,390.42783360333226,6789.6648141186115,-31.139508146666884
2026-07,7,4,3,57.14285714285714,7,447.21508693333345,-148.7614936999998,418.5122638067869,7208.177077925398,-172.2840816999987
2026-08,6,2,2,33.33333333333333,6,154.75853025000112,-78.54195209333278,167.89298015666876,7376.070058082068,-78.54195209333278
2026-09,2,0,2,0.0,2,-14.849417333333227,-107.24834999999976,-122.09776733333298,7253.972290748735,-14.849417333333221
