symbol,date,entry_time_et,entry_price,stop_loss,target,shares,exit_time_et,exit_price,exit_reason,pnl,pnl_pct,partial_taken,partial_price,partial_shares,partial_pnl,daily_range_pct,avg_volume_20d,qf_vwap_dist_pct,qf_gap_pct,qf_gap_fading,qf_spy_return_pct,qf_pole_bars,qf_pole_gain_pct,qf_fill_vwap_dist_pct,conviction_mult,macd_zone_mult,conv_pole_gain,conv_flag_tightness,conv_vol_ratio,conv_spy_regime,conv_retracement,conv_raw_score,spy_3d_range,conv_vwap_dist,conv_gap_fading,intraday_change_at_entry,bk_ratio_at_fill,spy_3d_at_fill,planned_entry
AUUD,2025-08-11,09:41:00,3.76,3.55,4.13,18000,09:42:00,3.54,stop,-3971.70,-5.87,False,,0,0.00,29.45,1087526,4.62,32.45,False,-0.02,2,11.21,5.64,1.20,1.80,0.00,0.00,0.00,0.00,0.00,1.200,0.904,0.20,0.00,40.80,1.992,0.904,
ONEG,2025-08-11,10:35:00,8.26,7.85,9.08,475,10:36:00,7.83,stop,-205.94,-5.25,False,,0,0.00,44.66,23757,1.80,8.53,False,-0.02,2,6.67,2.78,1.00,1.00,0.30,-0.30,0.00,0.00,0.00,1.000,0.904,0.00,0.00,44.81,2.159,0.904,
PAL,2025-08-12,09:46:00,7.24,6.91,7.96,5263,10:10:00,6.89,stop,-1845.89,-4.84,False,,0,0.00,25.63,146236,8.16,8.88,False,0.01,2,6.19,8.18,1.50,1.80,0.30,-0.30,0.30,0.00,0.00,1.500,0.848,0.20,0.00,20.60,1.791,0.848,
DOGZ,2025-08-13,10:28:00,10.45,9.99,11.48,1468,10:41:00,9.96,stop,-719.28,-4.69,False,,0,0.00,32.37,73416,6.74,-2.24,False,-0.06,2,6.08,6.64,2.00,1.00,0.30,-0.30,0.30,-0.50,0.00,2.000,0.748,0.20,0.00,25.15,2.910,0.748,
NPCE,2025-08-13,09:48:00,8.56,8.35,8.84,7636,09:55:00,8.72,pp+trail_stop,1060.07,1.62,True,8.67,3818,434.87,27.98,190941,3.67,-1.97,False,-0.06,2,5.73,4.82,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.748,0.20,0.00,18.35,1.075,0.748,
RYOJ,2025-08-14,10:33:00,3.37,3.22,3.70,5000,10:48:00,3.21,stop,-798.30,-4.74,False,,0,0.00,43.13,110921,1.02,,False,-0.03,3,17.87,1.53,0.50,1.00,0.00,0.00,0.00,-0.50,0.00,0.500,0.725,0.00,0.00,31.94,2.124,0.725,
APM,2025-08-21,10:38:00,3.27,3.09,3.59,4014,10:40:00,3.4,pp+trail_stop,603.54,4.60,True,3.44,2007,343.09,86.25,111504,11.52,113.39,False,-0.16,2,13.98,12.24,0.70,1.80,0.00,0.00,0.00,-0.50,0.00,0.700,0.742,0.20,0.00,156.69,3.158,0.742,
NIKI,2025-08-21,10:38:00,3.27,3.09,3.59,4014,10:40:00,3.4,pp+trail_stop,603.54,4.60,True,3.44,2007,343.09,86.25,111504,11.52,113.39,False,-0.16,2,13.98,12.24,0.70,1.80,0.00,0.00,0.00,-0.50,0.00,0.700,0.742,0.20,0.00,156.69,3.158,0.742,
AIHS,2025-09-03,09:48:00,5.02,4.80,5.52,1180,09:56:00,6.14,pp+trail_stop,1133.04,19.13,True,5.82,590,471.35,171.7,32841,15.77,44.17,False,-0.01,3,27.85,15.65,0.70,1.80,0.00,0.00,0.00,-0.50,0.00,0.700,0.750,0.20,0.00,107.45,0.857,0.750,
VAI,2025-09-03,09:48:00,5.02,4.80,5.52,656,09:56:00,6.14,pp+trail_stop,629.89,19.13,True,5.82,328,262.04,171.7,32841,15.77,44.17,False,-0.01,3,27.85,15.65,0.70,1.00,0.00,0.00,0.00,-0.50,0.00,0.700,0.750,0.20,0.00,107.45,0.857,0.750,
FBIO,2025-09-05,09:38:00,3.55,3.39,3.89,18000,10:39:00,3.38,stop,-3063.06,-4.79,False,,0,0.00,14.46,671132,3.69,14.79,False,0.02,2,7.38,3.78,1.00,1.80,0.30,-0.30,0.30,-0.50,0.00,1.000,0.780,0.20,0.00,23.16,0.732,0.780,
HOUR,2025-09-05,10:47:00,4.95,4.73,5.45,7000,10:50:00,5.18,pp+trail_stop,2027.44,5.85,True,5.29,3500,1207.04,110.12,481085,23.74,56.35,False,0.02,3,24.05,21.75,0.70,1.00,0.00,0.00,0.00,-0.50,0.00,0.700,0.780,0.20,0.00,153.17,2.680,0.780,
MSGY,2025-09-05,10:03:00,18.32,17.59,19.47,5812,11:02:00,17.54,stop,-4549.46,-4.27,False,,0,0.00,35.59,145341,5.82,-0.17,False,0.02,3,6.85,6.95,1.30,2.00,0.30,0.00,0.30,-0.50,0.00,1.300,0.780,0.20,0.00,15.56,1.537,0.780,
LE,2025-09-10,09:38:00,15.5,15.09,16.32,12903,09:41:00,15.72,pp+trail_stop,4995.97,2.50,True,16.05,6625,3655.01,24.45,331288,5.26,-5.64,False,-0.14,2,16.75,3.64,1.50,2.00,0.00,0.30,0.30,-0.50,0.20,1.500,0.782,0.20,0.00,16.75,5.171,0.782,
FABC,2025-09-11,09:53:00,4.84,4.69,5.17,6829,10:10:00,5.05,pp+trail_stop,1422.55,4.30,True,5.04,3414,689.04,37.87,341498,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523,
SBLX,2025-09-11,09:53:00,4.84,4.69,5.17,6829,10:10:00,5.05,pp+trail_stop,1422.55,4.30,True,5.04,3414,689.04,37.87,341498,3.71,-4.21,False,0.01,3,14.75,3.82,2.50,1.00,0.00,0.30,0.30,-0.50,0.20,2.500,0.523,0.20,0.00,23.33,1.965,0.523,
TRNR,2025-09-11,09:49:00,3.19,3.04,3.50,2267,09:53:00,3.32,pp+trail_stop,249.55,3.45,True,3.28,1133,102.12,35.94,113375,2.36,7.30,False,0.01,3,9.28,2.48,1.00,1.00,0.00,0.00,0.30,-0.50,0.00,1.000,0.523,0.20,0.00,20.28,7.695,0.523,
APLM,2025-09-16,09:58:00,11.87,11.24,13.04,1738,10:03:00,11.21,stop,-1153.55,-5.59,False,,0,0.00,38.89,48320,12.23,-3.12,False,0.02,3,5.56,13.02,1.90,1.80,0.30,-0.30,0.00,-0.50,0.20,1.900,0.440,0.20,0.00,30.09,0.890,0.440,
WBTN,2025-09-16,10:17:00,19.76,19.21,20.88,2222,10:21:00,19.15,stop,-1350.15,-3.08,False,,0,0.00,15.18,754136,1.88,32.09,True,0.02,2,5.32,2.33,0.50,1.00,0.30,0.00,0.00,-0.50,0.00,0.500,0.440,0.00,-0.30,31.78,1.452,0.440,
PLTS,2025-09-26,10:05:00,13.06,12.59,14.10,6752,10:27:00,13.83,pp+trail_stop,4545.62,5.15,True,13.63,3376,1937.74,77.11,2533915,6.36,-7.09,False,-0.06,2,5.74,6.00,0.70,2.00,0.30,-0.30,0.00,-0.50,0.00,0.700,0.774,0.20,0.00,18.07,0.579,0.774,
DBGI,2025-10-02,10:52:00,7.59,7.25,8.21,14404,13:33:00,7.87,pp+trail_stop,4806.00,4.40,True,7.98,7202,2779.97,20.67,618317,2.10,-4.42,False,-0.08,2,5.15,3.19,0.90,2.00,0.30,-0.30,0.00,-0.50,0.20,0.900,0.743,0.20,0.00,15.11,0.526,0.743,
ZGM,2025-10-02,10:27:00,4.13,3.95,4.54,14000,11:17:00,3.94,stop,-2685.90,-4.65,False,,0,0.00,25.78,437345,5.30,-1.10,False,-0.08,3,11.11,4.68,0.70,2.00,0.00,-0.30,0.30,-0.50,0.00,0.700,0.743,0.20,0.00,16.43,5.500,0.743,
ZTG,2025-10-02,10:27:00,4.13,3.95,4.54,14000,11:17:00,3.94,stop,-2685.90,-4.65,False,,0,0.00,25.78,437345,5.30,-1.10,False,-0.08,3,11.11,4.68,0.70,2.00,0.00,-0.30,0.30,-0.50,0.00,0.700,0.743,0.20,0.00,16.43,5.500,0.743,
EPSM,2025-10-03,09:48:00,18.49,17.89,19.77,4705,09:52:00,20.75,pp+trail_stop,8253.47,9.49,True,19.74,2352,2941.41,156.26,796634,5.83,2.79,False,0.03,2,6.85,5.35,1.20,1.00,0.30,0.00,0.00,-0.50,0.20,1.200,0.760,0.20,0.00,22.02,2.454,0.760,
FEAM,2025-10-08,10:01:00,5.24,5.02,5.60,4752,12:11:00,5.33,pp+trail_stop,777.62,3.12,True,5.47,2376,554.63,22.22,118836,5.45,-2.17,False,-0.03,2,6.81,4.64,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.643,0.20,0.00,15.56,9.506,0.643,
INDP,2025-10-08,09:50:00,3.96,3.78,4.35,14000,09:52:00,3.77,stop,-2678.76,-4.83,False,,0,0.00,34.81,1441790,6.28,-4.34,False,-0.03,3,6.30,4.45,0.70,2.00,0.30,-0.30,0.00,-0.50,0.00,0.700,0.643,0.20,0.00,17.97,12.697,0.643,
CCHH,2025-10-10,09:59:00,4.87,4.77,5.08,20000,10:06:00,4.76,stop,-2286.20,-2.35,False,,0,0.00,28.81,1110096,4.79,4.53,False,-0.02,3,5.72,4.89,1.50,2.00,0.30,0.30,0.00,-0.50,0.20,1.500,0.690,0.20,0.00,15.75,1.208,0.690,
DPU,2025-10-10,10:41:00,3.86,3.69,4.24,10000,10:59:00,3.68,stop,-1810.70,-4.69,False,,0,0.00,31.34,1409813,8.13,17.65,False,-0.02,3,7.34,8.45,1.00,1.00,0.30,-0.30,0.30,-0.50,0.00,1.000,0.690,0.20,0.00,23.86,1.651,0.690,
WAI,2025-10-10,10:41:00,3.86,3.69,4.24,10000,10:59:00,3.68,stop,-1810.70,-4.69,False,,0,0.00,31.34,1409813,8.13,17.65,False,-0.02,3,7.34,8.45,1.00,1.00,0.30,-0.30,0.30,-0.50,0.00,1.000,0.690,0.20,0.00,23.86,1.651,0.690,
AQMS,2025-10-13,09:39:00,6.83,6.61,7.32,18000,09:45:00,7.17,pp+trail_stop,5731.92,4.66,True,7.13,9000,2686.95,108.19,2592400,2.20,12.19,False,0.01,2,6.61,2.17,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.502,0.20,0.00,20.14,2.138,1.502,
IPDN,2025-10-13,09:57:00,3.62,3.46,3.98,18000,10:43:00,3.74,pp+trail_stop,2596.92,3.99,True,3.79,9000,1508.43,43.15,2643889,8.58,-1.35,False,0.01,2,6.71,5.56,2.50,1.80,0.30,-0.30,0.00,0.30,0.00,2.500,1.502,0.20,0.00,23.29,5.937,1.502,
DFNS,2025-10-16,09:38:00,15.28,14.86,16.13,10000,09:52:00,14.82,stop,-4645.80,-3.04,False,,0,0.00,24.72,2763531,2.30,8.70,False,0.04,3,8.23,2.62,2.40,2.00,0.30,0.30,0.30,0.30,0.00,2.400,1.489,0.20,0.00,15.93,1.689,1.489,
RMCO,2025-10-20,10:31:00,3.92,3.77,4.24,4118,11:16:00,4.08,pp+trail_stop,916.40,5.68,True,4.21,2059,591.63,23.63,114411,4.79,15.94,False,0.14,3,9.66,5.05,1.80,1.80,0.00,0.00,0.30,0.30,0.00,1.800,1.546,0.20,0.00,25.60,1.463,1.546,
FUSE,2025-10-23,10:36:00,3.37,3.22,3.70,18000,10:40:00,3.21,stop,-2873.88,-4.74,False,,0,0.00,51.79,3194855,6.57,,False,0.02,2,20.14,6.71,1.50,1.80,0.00,0.00,0.30,0.00,0.00,1.500,0.834,0.20,0.00,28.21,4.122,0.834,
DZZ,2025-10-24,10:27:00,3.67,3.59,3.82,1904,10:30:00,3.58,stop,-172.83,-2.47,False,,0,0.00,20.58,95215,4.88,0.97,False,-0.09,2,9.09,5.08,2.00,1.00,0.00,0.30,0.30,0.00,0.20,2.000,0.832,0.20,0.00,21.75,3.021,0.832,
DZZ,2025-10-27,09:58:00,6.03,5.76,6.63,3724,10:00:00,6.23,pp+trail_stop,876.43,3.90,True,6.30,1862,504.68,150.09,103498,4.86,36.94,False,0.01,2,15.16,3.89,1.20,1.80,0.00,0.00,0.00,0.00,0.00,1.200,0.821,0.20,0.00,80.55,4.867,0.821,
NRC,2025-10-28,09:41:00,12.81,12.28,13.89,3592,13:03:00,13.53,pp+trail_stop,2726.94,5.93,True,13.61,1796,1435.09,22.52,89836,7.80,0.09,False,-0.04,2,7.73,8.66,1.50,2.00,0.30,0.00,0.30,-0.50,0.20,1.500,0.552,0.20,0.00,15.11,0.088,0.552,
AHMA,2025-10-30,09:39:00,7.05,6.73,7.75,12838,09:45:00,6.71,stop,-4367.36,-4.83,False,,0,0.00,22.82,819700,6.47,-0.33,False,-0.08,2,7.72,6.24,0.90,2.00,0.30,-0.30,0.00,-0.50,0.20,0.900,0.699,0.20,0.00,15.27,1.247,0.699,
CVU,2025-10-30,09:37:00,4.4,4.20,4.84,2376,09:38:00,4.19,stop,-505.14,-4.83,False,,0,0.00,82.35,66030,6.53,55.07,False,-0.08,2,21.37,5.87,0.70,1.80,0.00,0.00,0.00,-0.50,0.00,0.700,0.699,0.20,0.00,84.53,1.301,0.699,
HCHL,2025-10-30,10:21:00,3.29,3.14,3.61,8330,15:29:00,3.13,stop,-1327.97,-4.85,False,,0,0.00,20.28,231406,2.78,0.58,False,-0.08,2,9.22,3.19,0.70,1.80,0.00,-0.30,0.30,-0.50,0.00,0.700,0.699,0.20,0.00,20.63,3.067,0.699,
ANRO,2025-11-04,09:53:00,11.07,10.78,11.64,18066,12:20:00,11.4,pp+trail_stop,6424.63,3.21,True,11.46,10000,3855.30,17.45,1452071,1.30,-1.56,False,0.02,3,6.07,1.79,1.60,2.00,0.30,0.00,0.30,0.00,0.00,1.600,0.873,0.00,0.00,17.45,6.505,0.873,
DTCK,2025-11-05,09:45:00,4.49,4.39,4.69,26000,09:47:00,4.56,pp+trail_stop,2371.59,2.03,True,4.61,13000,1509.82,62.38,2274726,1.74,-3.14,False,0.03,3,5.84,2.22,2.60,1.00,0.30,0.30,0.00,0.00,0.00,2.600,0.840,0.00,0.00,22.09,1.019,0.840,
EVCM,2025-11-07,09:37:00,8.96,8.66,9.43,3369,10:59:00,9.24,pp+trail_stop,1006.94,3.34,True,9.28,1684,542.37,23.76,168489,4.26,-26.66,False,-0.20,2,15.93,5.63,3.00,1.00,0.00,0.30,0.30,0.00,0.20,3.000,1.028,0.20,0.00,24.18,0.120,1.028,
NHTC,2025-11-07,10:00:00,3.06,2.92,3.36,1985,11:50:00,3.18,pp+trail_stop,357.24,5.88,True,3.30,992,237.65,26.82,55165,6.08,3.57,False,-0.20,2,6.62,4.00,1.40,1.80,0.30,-0.30,0.00,0.00,0.20,1.400,1.028,0.20,0.00,20.64,6.464,1.028,
NEPH,2025-11-10,09:55:00,4.39,4.22,4.64,2352,10:32:00,4.46,pp+trail_stop,-7.41,-0.07,True,4.32,1176,-85.72,24.86,65385,1.94,0.00,False,0.07,3,17.90,3.60,1.80,1.80,0.00,0.30,0.00,0.30,0.20,1.800,1.260,0.00,0.00,25.68,0.273,1.260,
SPRU,2025-11-12,09:40:00,3.53,3.43,3.74,7688,09:49:00,3.72,pp+trail_stop,1719.84,6.34,True,3.79,3844,994.06,58.1,192213,3.44,4.92,False,-0.06,2,6.43,3.63,1.50,2.00,0.30,0.00,0.00,0.00,0.00,1.500,1.089,0.20,0.00,15.08,1.421,1.089,
APLM,2025-11-13,10:05:00,19.22,18.46,20.56,2840,10:48:00,21.03,pp+trail_stop,5521.15,10.11,True,21.30,1420,2947.81,52.07,71005,5.21,0.00,False,-0.08,2,5.57,6.07,1.00,2.00,0.30,-0.30,0.30,-0.50,0.00,1.000,0.787,0.20,0.00,18.15,1.360,0.787,
SLND,2025-11-13,10:45:00,4.38,4.29,4.53,1634,10:51:00,4.28,stop,-168.09,-2.35,False,,0,0.00,33.5,45421,0.39,4.38,False,-0.08,2,6.54,1.12,1.40,1.80,0.30,0.30,0.30,-0.50,0.00,1.400,0.787,0.00,0.00,33.50,0.865,0.787,
SSTI,2025-11-13,09:45:00,7.64,7.24,8.39,4618,09:48:00,7.22,stop,-1947.50,-5.52,False,,0,0.00,20.83,115455,8.40,-16.73,False,-0.08,2,18.12,9.69,1.00,2.00,0.00,0.00,0.30,-0.50,0.00,1.000,0.787,0.20,0.00,19.87,0.171,0.787,
AREN,2025-11-14,09:46:00,3.86,3.65,4.24,8235,14:59:00,4.5,pp+eod,3798.72,11.95,True,4.14,4117,1163.20,46.67,228795,12.24,-11.25,False,-0.07,3,13.65,14.03,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948,
PAAI,2025-11-14,09:46:00,3.86,3.65,4.24,4575,15:24:00,4.42,pp+trail_stop,2111.91,11.96,True,4.23,2287,839.97,46.67,228795,12.35,-13.75,False,-0.07,3,13.65,14.14,2.70,1.00,0.00,0.00,0.30,0.00,0.20,2.700,0.948,0.20,0.00,22.06,0.211,0.948,
VELO,2025-11-20,09:46:00,4.92,4.74,5.32,20000,10:36:00,5.16,pp+trail_stop,5387.70,5.48,True,5.21,10000,2943.10,25.35,578889,3.54,4.58,False,,3,12.34,4.05,1.80,2.00,0.00,0.30,0.00,0.30,0.00,1.800,1.486,0.20,0.00,17.83,0.029,1.486,
LGHL,2025-11-26,10:34:00,6.03,5.89,6.30,4996,11:01:00,6.16,pp+trail_stop,930.23,3.09,True,6.27,2498,602.09,40.0,138817,6.03,1215.18,False,0.07,2,5.08,6.38,2.10,1.80,0.30,0.00,0.30,0.30,0.00,2.100,1.717,0.20,0.00,1284.45,1.234,1.717,
QTTB,2025-12-01,09:49:00,6.03,5.76,6.63,2503,09:50:00,5.74,stop,-719.06,-4.76,False,,0,0.00,69.86,69561,23.01,108.68,False,0.07,3,30.00,23.04,1.40,1.80,0.00,0.00,0.00,0.00,0.20,1.400,0.989,0.20,0.00,168.33,0.696,0.989,
LESL,2025-12-03,09:53:00,3.13,2.99,3.44,6414,10:39:00,2.98,stop,-955.49,-4.76,False,,0,0.00,17.03,160383,9.09,-14.80,False,-0.03,3,6.96,9.43,0.90,2.00,0.30,-0.30,0.00,-0.50,0.20,0.900,0.584,0.20,0.00,15.18,0.255,0.584,
PHGE,2025-12-08,08:58:00,3.2,3.09,3.34,20000,09:01:00,3.08,stop,-2385.40,-3.73,False,,0,0.00,35.9,681064,6.77,-44.68,False,-0.03,2,8.19,8.29,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.639,0.20,0.00,18.91,2.235,0.639,
LHAI,2025-12-22,10:25:00,13.95,13.32,15.34,8644,10:37:00,13.28,stop,-5791.13,-4.80,False,,0,0.00,75.02,646654,6.58,-4.38,False,-0.02,3,12.39,6.06,1.20,2.00,0.00,0.00,0.00,0.00,0.00,1.200,0.975,0.20,0.00,18.80,2.662,0.975,
QNTM,2025-12-22,10:15:00,11.44,10.99,12.41,3269,10:30:00,10.96,stop,-1578.83,-4.22,False,,0,0.00,14.33,163495,6.61,13.05,False,-0.02,2,6.60,7.06,1.20,1.00,0.30,-0.30,0.00,0.00,0.00,1.200,0.975,0.20,0.00,27.20,0.823,0.975,
KZIA,2025-12-23,10:36:00,8.12,7.76,8.93,10251,10:54:00,9.13,pp+trail_stop,9483.11,11.39,True,8.96,5125,4292.94,49.02,284764,5.48,-0.90,False,0.19,3,15.40,5.64,2.30,1.80,0.00,0.30,0.30,-0.50,0.00,2.300,0.750,0.20,0.00,49.02,9.967,0.750,
GVH,2025-12-29,09:45:00,3.53,3.37,3.88,1947,09:47:00,3.84,pp+trail_stop,464.74,6.76,True,3.70,973,164.31,71.93,54121,5.99,9.62,False,0.01,2,22.34,0.39,0.70,1.80,0.00,0.00,0.00,-0.50,0.00,0.700,0.473,0.20,0.00,32.69,6.983,0.473,
KXIN,2025-12-29,10:15:00,5.2,4.96,5.65,18000,10:32:00,4.95,stop,-4587.84,-4.90,False,,0,0.00,20.84,1456492,5.67,-13.95,False,0.01,3,5.40,,2.20,1.80,0.30,-0.30,0.30,-0.50,0.20,2.200,0.473,0.20,0.00,20.84,0.331,0.473,
KXIN,2025-12-29,10:19:00,5.2,4.96,5.71,18000,10:32:00,4.95,stop,-4587.84,-4.90,False,,0,0.00,20.84,1456492,6.28,-13.95,False,0.01,3,5.40,6.75,2.20,1.80,0.30,-0.30,0.30,-0.50,0.20,2.200,0.473,0.20,0.00,20.84,3.480,0.473,
CHRN,2025-12-30,10:14:00,8.63,8.35,9.23,3334,10:17:00,8.85,pp+trail_stop,761.14,2.65,True,8.86,1667,388.96,62.82,468967,2.12,60.81,True,0.04,2,5.56,2.56,0.40,1.00,0.30,-0.30,0.00,-0.50,0.00,0.400,0.415,0.20,-0.30,59.71,1.707,0.415,
EKSO,2025-12-30,10:14:00,8.63,8.35,9.23,5835,10:17:00,8.85,pp+trail_stop,1332.10,2.65,True,8.86,2917,680.62,62.82,468967,2.17,43.77,False,0.04,2,5.56,2.63,0.70,1.00,0.30,-0.30,0.00,-0.50,0.00,0.700,0.415,0.20,0.00,60.81,1.707,0.415,
INBS,2025-12-31,09:46:00,7.4,7.07,8.13,4748,09:47:00,7.05,stop,-1667.55,-4.75,False,,0,0.00,130.25,131939,19.08,10.24,False,0.02,2,26.87,18.75,0.90,1.80,0.00,0.00,0.00,-0.50,0.20,0.900,0.364,0.20,0.00,77.32,0.650,0.364,
VELO,2026-01-06,09:49:00,17.1,16.64,17.85,10000,10:08:00,17.25,pp+trail_stop,1444.61,0.84,True,17.24,10000,1408.22,32.0,1889690,4.90,2.81,False,0.06,2,7.64,5.78,1.80,2.00,0.30,0.30,0.30,-0.50,0.20,1.800,0.770,0.20,0.00,16.20,0.621,0.770,
LFS,2026-01-14,10:45:00,3.16,3.04,3.43,1360,11:03:00,3.03,stop,-175.60,-4.09,False,,0,0.00,47.52,68004,0.99,0.00,False,0.03,3,8.19,1.48,1.00,1.00,0.30,0.00,0.00,-0.50,0.20,1.000,0.789,0.00,0.00,47.52,1.673,0.789,
AQMS,2026-01-21,09:39:00,7.47,7.13,8.21,2314,09:46:00,7.11,stop,-836.26,-4.84,False,,0,0.00,38.09,115703,1.84,8.28,False,0.09,3,7.30,2.25,1.00,1.00,0.30,-0.30,0.00,0.00,0.00,1.000,0.807,0.00,0.00,27.37,3.463,0.807,
ARMU,2026-01-21,09:46:00,15.37,15.04,15.98,818,10:36:00,15.57,pp+trail_stop,253.84,2.02,True,15.79,409,172.79,12.44,20451,1.69,5.61,False,0.09,3,7.51,2.21,2.10,2.00,0.30,0.30,0.30,0.00,0.20,2.100,0.807,0.00,0.00,15.23,0.151,0.807,
BNRG,2026-01-27,10:00:00,3.19,3.03,3.50,18000,14:18:00,3.31,pp+trail_stop,3327.21,5.79,True,3.44,9000,2246.85,29.24,926502,0.09,-1.95,False,0.00,2,5.17,0.85,1.80,1.80,0.30,-0.30,0.30,-0.50,0.00,1.800,0.592,0.00,0.00,29.24,4.235,0.592,
BRNX,2026-01-27,10:00:00,3.19,3.03,3.50,18000,14:18:00,3.31,pp+trail_stop,3327.21,5.79,True,3.44,9000,2246.85,29.24,926502,0.09,-1.95,False,0.00,2,5.17,0.85,1.80,1.80,0.30,-0.30,0.30,-0.50,0.00,1.800,0.592,0.00,0.00,29.24,4.235,0.592,
KPTI,2026-02-12,09:46:00,7.81,7.51,8.46,14947,10:07:00,8.5,pp+trail_stop,10006.82,8.57,True,8.45,7473,4816.80,47.92,415232,6.70,-11.80,False,0.00,2,6.48,5.67,2.50,1.80,0.30,-0.30,0.30,0.00,0.00,2.500,0.985,0.20,0.00,22.36,2.246,0.985,
DBGI,2026-02-13,09:44:00,3.86,3.70,4.21,13958,09:54:00,4.05,pp+trail_stop,3324.36,6.17,True,4.15,6979,2013.56,38.73,697936,2.47,15.18,True,0.01,2,6.57,2.90,1.40,1.00,0.30,-0.30,0.00,0.30,0.20,1.400,1.354,0.20,-0.30,23.99,0.946,1.354,
DBGI,2026-02-17,10:23:00,5.66,5.48,6.03,18000,10:26:00,5.46,stop,-3535.92,-3.47,False,,0,0.00,23.75,767334,6.37,6.47,False,0.07,3,6.06,6.89,1.80,1.80,0.30,0.00,0.00,0.30,0.00,1.800,1.550,0.20,0.00,25.56,0.051,1.550,
EEIQ,2026-02-17,10:32:00,3.67,3.50,4.03,3599,10:33:00,3.49,stop,-649.62,-4.92,False,,0,0.00,26.67,179967,6.33,1550.92,False,0.07,2,12.48,6.76,1.80,1.00,0.00,0.00,0.30,0.30,0.00,1.800,1.550,0.20,0.00,1928.85,0.307,1.550,
PLYX,2026-02-17,08:47:00,3.87,3.78,4.04,3393,08:49:00,4.15,pp+trail_stop,840.17,6.40,True,4.09,1696,369.22,63.43,169686,3.83,54.77,False,0.07,2,5.46,3.83,2.10,1.00,0.30,0.00,0.30,0.30,0.00,2.100,1.550,0.20,0.00,59.34,4.847,1.550,
ADVB,2026-02-24,10:42:00,4.88,4.72,5.23,15292,10:48:00,4.71,stop,-2663.25,-3.57,False,,0,0.00,57.61,424841,7.11,-0.49,False,-0.02,3,9.75,6.32,2.70,1.80,0.00,0.00,0.30,0.00,0.20,2.700,1.106,0.20,0.00,20.30,1.660,1.106,
LAW,2026-02-25,10:02:00,3.1,2.96,3.40,17816,11:06:00,2.95,stop,-2652.45,-4.80,False,,0,0.00,30.2,494942,13.01,-12.27,False,0.11,3,10.81,12.10,2.40,1.80,0.00,-0.30,0.00,0.30,0.20,2.400,1.288,0.20,0.00,25.71,1.998,1.288,
RRGB,2026-02-26,09:47:00,4.74,4.60,5.04,4106,10:28:00,4.83,pp+trail_stop,473.79,2.43,True,4.89,2053,298.30,23.13,205344,5.39,16.80,False,-0.14,2,5.86,5.39,1.50,1.00,0.30,0.00,0.00,0.00,0.00,1.500,1.054,0.20,0.00,28.10,1.339,1.054,
ANPA,2026-02-27,10:14:00,11.04,10.55,12.14,12000,10:16:00,10.52,stop,-6259.80,-4.73,False,,0,0.00,36.84,539950,3.60,-1.48,False,0.05,2,15.20,4.10,2.50,1.80,0.00,0.00,0.30,0.00,0.00,2.500,1.018,0.20,0.00,36.84,0.441,1.018,
STRZ,2026-02-27,09:42:00,11.07,10.57,12.17,4474,15:00:00,11.05,eod,-89.48,-0.18,False,,0,0.00,25.24,111858,5.92,0.00,False,0.05,3,15.88,5.52,1.20,2.00,0.00,0.00,0.00,0.00,0.00,1.200,1.018,0.20,0.00,15.88,1.367,1.018,
ALMU,2026-03-02,09:39:00,18.08,17.26,19.88,6674,14:24:00,19.29,pp+trail_stop,7905.57,6.55,True,19.24,3337,3861.29,27.83,416157,4.33,7.63,False,0.07,2,13.47,4.71,1.20,2.00,0.00,0.00,0.00,0.00,0.00,1.200,0.864,0.20,0.00,16.35,0.423,0.864,
MG,2026-03-05,09:56:00,14.94,14.28,16.43,2695,14:57:00,14.9,eod,-107.80,-0.27,False,,0,0.00,21.66,134778,5.29,0.26,False,0.06,3,6.26,5.70,2.00,1.00,0.30,-0.30,0.30,0.30,0.20,2.000,1.532,0.20,0.00,21.66,1.782,1.532,
IBG,2026-03-06,09:59:00,4.69,4.48,5.16,3105,10:04:00,4.47,stop,-693.78,-4.76,False,,0,0.00,39.07,155268,0.80,22.56,True,-0.08,2,7.19,1.33,1.00,1.00,0.30,-0.30,0.00,0.30,0.00,1.000,1.500,0.00,-0.30,25.81,0.912,1.500,
QCLS,2026-03-06,10:20:00,3.97,3.79,4.36,6560,10:39:00,4.11,pp+trail_stop,1360.74,5.22,True,4.25,3280,909.28,45.76,328015,4.82,-2.59,False,-0.08,2,7.50,5.24,2.50,1.00,0.30,-0.30,0.00,0.30,0.00,2.500,1.500,0.20,0.00,20.87,0.859,1.500,
