month,days,green,red,day_wr_pct,picks,best_day,worst_day,pnl,cum_pnl,intra_dd
2025-01,8,1,3,12.5,11,336.24667023999984,-225.77034417390507,-183.30205832373824,-183.30205832373824,-373.4652525637383
2025-02,8,1,4,12.5,10,332.00377206400066,-187.43182959752392,-194.18612219539222,-377.4881805191304,-418.7972865896671
2025-03,6,4,1,66.66666666666666,7,610.3839824124594,-115.00405237403719,1062.708707654343,685.2205271352126,-115.00405237403719
2025-04,6,2,1,33.33333333333333,6,375.52802851400077,-30.686452533333014,524.0183900606676,1209.2389171958803,-30.68645253333301
2025-05,4,2,2,50.0,7,1231.5921853208874,-126.62018529761879,1347.4676687299423,2556.7065859258228,-85.8008332869257
2025-06,7,3,3,42.857142857142854,12,237.27505,-67.04146189500045,484.3132813396965,3041.019867265519,-59.631087507643
2025-07,7,2,3,28.57142857142857,9,94.27044295661335,-118.1769963124998,-64.59027191347108,2976.429595352048,-232.1427329100848
2025-08,5,1,2,20.0,5,157.91378444799992,-95.15629583035704,52.219140364309595,3028.648735716358,-95.15629583035704
2025-09,9,2,6,22.22222222222222,18,534.43961823068,-165.581070749333,102.06572948201801,3130.714465198376,-448.2771344959976
2025-10,6,2,2,33.33333333333333,11,1670.1664882056539,-87.06962159999998,2156.802807899027,5287.517273097403,-87.06962160000012
2025-11,7,2,4,28.57142857142857,15,503.5298348364002,-422.60733895999897,50.13912844992649,5337.65640154733,-491.91744705466596
2025-12,12,3,4,25.0,18,550.5376784000009,-295.51462905333284,-25.33176730542499,5312.324634241904,-318.51369199999914
2026-01,10,3,5,30.0,15,1254.686943168,-262.94753527301725,605.7201018645577,5918.044736106462,-367.8539206336335
2026-02,9,2,3,22.22222222222222,13,671.8755953760002,-337.6383531424998,396.9170201239674,6314.961756230429,-438.2146577187
2026-03,9,5,2,55.55555555555556,10,1883.048340673333,-123.51949999999957,2775.110556177495,9090.072312407923,-123.51949999999943
2026-04,14,3,6,21.428571428571427,16,4128.2489141999995,-117.71174701000037,4336.70885872781,13426.781171135734,-250.91458260285702
2026-05,5,1,3,20.0,7,318.06984901133376,-132.89920121988067,130.90387779145377,13557.685048927187,-136.40444855321357
2026-06,11,1,3,9.090909090909092,16,205.78993357466695,-239.36570079999998,-129.71131181199937,13427.973737115188,-239.36570079999998
2026-07,13,5,7,38.46153846153847,21,901.4300261843337,-282.03891333333274,525.4380792518845,13953.411816367072,-515.4667187533305
2026-08,12,2,5,16.666666666666664,19,701.0759580729072,-236.86282694399972,256.34825370224246,14209.760070069315,-343.834981703999
2026-09,4,0,3,0.0,5,0.0,-107.24834999999975,-182.03058866666547,14027.72948140265,-74.78223866666572
