day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new,split,half,wrapper,cost,imp,netR,pnl_10k,pnl_50k
2025-01-27,NXE,6.79,6.52,6.79,3.976435935198829,803434.0,1.876898128130156,0.3703703703703717,7.24,-6.21546961325967,6.629834254143639,0.1041666666666664,-11.989630589760203,3.638291611922289,8089485.764705882,577,0,6.500439999999999,1,,6.56,6.0912,eod,578.0,945.0,0.2300000000000004,0,TRAIN,TRAIN_H1,False,0.01274068322981335,False,1.9828665946529813,86.65127018633544,434.16846956521755
2025-01-27,RIOT,12.63,12.21,12.59,3.3359809372517866,3168163.0,1.5797705482564646,0.155952380952377,13.54,-7.016248153618903,8.714180206794682,0.4152894313077366,-13.411279229711138,5.618575145702634,32262821.88235294,576,1,12.17337,1,,12.1405,11.285,eod,577.0,945.0,0.4895000000000014,1,TRAIN,TRAIN_H1,False,0.01033603431839835,False,1.7265862424547467,86.20672449952329,434.41427836034285
2025-01-27,SERV,18.22,17.58,18.0,3.555555555555559,847262.0,1.8611933773990008,0.3439062500000031,19.26,-6.5420560747663625,16.935098650051923,0.3970322224606804,-26.07802874743327,13.651945806550284,12861681.85,576,0,17.52726,1,,17.56,16.41,eod,577.0,945.0,0.6600000000000001,0,TRAIN,TRAIN_H1,False,0.03743609426575565,False,1.6857028874761253,78.99203730713124,394.96018653565625
2025-01-27,SMR,23.75,22.35,23.24,6.024096385542163,2309456.0,2.578348676552065,0.0785714285714282,27.97,-16.91097604576332,6.363961387200575,0.1123595505617972,-21.64531355360756,8.692236399645962,9920346.3,575,1,22.28295,1,,22.56,20.725,eod,576.0,945.0,1.1900000000000013,0,TRAIN,TRAIN_H1,False,0.0501136731828489,False,1.4999044763169298,98.16874797494316,494.4135125283501
2025-01-27,SOXL,28.08,27.06,27.66,3.6876355748373086,8858689.0,1.931418283506236,0.6517647058823528,32.65,-15.283307810107194,8.055130168453278,0.1292775665399227,-23.485477178423235,4.867594521144126,67139157.25,617,1,26.97882,1,,26.975,24.99,eod,618.0,945.0,1.1049999999999969,1,TRAIN,TRAIN_H1,True,0.010088258829431051,False,1.7872504444982602,90.84594009384631,456.2046122104021
2025-01-27,VISN,5.18,4.9,5.16,5.426356589147274,332217.0,1.8843015812413508,0.1607142857142858,5.53,-6.690777576853528,8.137432188065086,0.2,-13.277310924369749,3.266101528840561,4030353.529411765,578,1,4.8853,1,,4.86,4.83,eod,579.0,945.0,0.3199999999999994,1,TRAIN,TRAIN_H1,False,0.0110177669552668,False,0.059319478264792135,4.878433892496496,24.411151695527213
2025-01-27,WULF,5.52,5.241,5.49,5.081967213114753,3100412.0,2.7723198120101906,0.4523297491039455,6.315,-13.06413301662708,11.243072050673014,0.0633802816901419,-21.34670487106017,6.808543445317934,35404413.05,613,1,5.225276999999999,1,,5.215,4.355,eod,614.0,945.0,0.3049999999999997,1,TRAIN,TRAIN_H1,False,0.010000000000000099,False,2.7868852459016398,203.14999999999984,1018.2999999999992
2025-01-28,JBLU,6.98,6.65,6.98,4.727793696275072,3636750.0,2.379373813758588,0.5,8.09,-13.720642768850425,3.090234857849208,0.5199999999999977,-16.004813477737663,2.4103981146863585,16810987.111111112,580,1,6.630050000000001,1,,6.645,6.095,eod,581.0,945.0,0.3350000000000008,0,TRAIN,TRAIN_H1,False,0.0103439153439151,False,1.6109136855405475,101.45534391534393,507.27671957671964
2025-01-28,XIFR,12.65,11.66,11.93,8.298407376362114,1080025.0,4.052581732223695,0.5896969696969697,15.8,-24.49367088607596,11.392405063291145,0.3055555555555558,-38.12240663900416,3.0093620789574254,2093873.3333333333,577,1,11.62502,1,,11.635,11.71,eod,578.0,945.0,1.0150000000000006,0,TRAIN,TRAIN_H1,False,0.02099447727184965,False,-0.09457583967670016,-10.271409068088026,-51.549034294983834
2025-01-30,COUR,9.3,9.0,9.03,3.3222591362126326,132752.0,1.9781028576634585,0.2666666666666663,9.58,-5.741127348643014,3.549060542797493,0.4411764705882365,-7.574206755373596,3.117769626391759,1497199.9,576,0,8.973,1,,8.93,8.47,eod,577.0,945.0,0.370000000000001,1,TRAIN,TRAIN_H1,False,0.02144876900103375,False,1.1852735972944977,60.95862110885618,306.54731046827675
2025-01-30,GDXD,11.42,11.25,11.33,1.5004413062665485,81092.0,0.7405741734480412,0.7058823529411722,12.09,-6.28618693134822,6.534325889164607,0.4050632911392404,-36.98553948832036,4.797359216601147,670007.0,577,0,11.21625,1,,11.1674,10.77,eod,578.0,945.0,0.2525999999999992,1,TRAIN,TRAIN_H1,False,0.02141243833685675,False,1.4884701570195784,41.73461934460902,210.1770469696977
2025-01-30,KRKR,8.8627,7.96,7.96,11.340452261306536,70628.0,5.368851988222401,0.1550902847014508,9.42,-15.498938428874734,91.1900212314225,0.5844053037799327,-38.72209391839877,27.168644930222698,1201956.95,576,1,7.93612,1,,7.905,6.83,eod,577.0,945.0,0.9577,1,TRAIN,TRAIN_H1,False,0.1585365853658536,False,0.956942063938756,144.80121951219516,724.0060975609758
2025-02-03,BKKT,16.3525,15.73,16.2,3.842592592592585,106608.0,1.6556491604869097,0.1216064257028105,17.56,-7.744874715261957,12.813211845102506,0.0088888888888887,-48.976377952755904,8.609548227769217,486673.2,577,0,15.68281,1,,15.8399,15.5836,lock,578.0,609.0,0.5125999999999991,0,TRAIN,TRAIN_H1,False,0.15380952380952395,False,0.19994240380506392,7.994257142857095,40.38124761904738
2025-02-03,DNA,12.52,12.2,12.37,2.5869037995149577,45940.0,1.2982457104452991,0.2862500000000043,13.36,-7.410179640718565,12.574850299401197,0.2559523809523808,-15.331964407939768,7.412972262760069,1373551.35,575,0,12.1634,1,,12.13,12.52,stop,576.0,634.0,0.3899999999999988,1,TRAIN,TRAIN_H1,False,0.0722731829573933,False,-1.1853158537369064,-47.614137844611385,-238.07068922305692
2025-02-03,GRRR,12.57,12.03,12.21,4.42260442260443,128538.0,2.0109286698107707,0.9111111111111112,13.59,-10.154525386313455,7.799852832965419,0.2264150943396227,-52.82052867283104,11.516775740223087,3157120.3,581,1,11.99391,1,,11.975,12.57,stop,582.0,629.0,0.5950000000000006,1,TRAIN,TRAIN_H1,False,0.0975278157774736,False,-1.1639122954243253,-72.02289284085732,-360.80699202006406
2025-02-03,LUNR,20.6586,19.82,20.29,4.133070478068012,949075.0,1.763799515309313,0.5880038158836138,21.68,-6.411439114391147,10.378228782287822,0.0177777777777774,-18.67735470941884,8.177940807564408,14845517.65,583,0,19.76054,1,,19.85,20.6586,stop,584.0,621.0,0.8085999999999984,0,TRAIN,TRAIN_H1,False,0.02786910190481525,False,-1.0344658692861926,-51.86108431809845,-262.6512979981115
2025-02-03,NSSC,30.0,27.39,29.3,8.907849829351534,81094.0,2.9214783496474688,0.082375478927203,36.7,-20.163487738419622,5.204359673024514,0.3874345549738237,-22.63005017163981,2.083142111697799,401858.9,575,1,27.30783,1,,27.3901,27.11,eod,576.0,945.0,2.6099,0,TRAIN,TRAIN_H1,False,0.1965465774575394,False,0.032014032163094945,3.759904014410768,19.050180339681223
2025-02-03,PLTU,30.1,29.33,29.85,2.5795644891122382,50101.0,1.459175925187139,0.9090909090909092,31.89,-6.396989651928502,9.84603323925996,0.3471448135290931,-12.05041853393793,7.490550576300305,689566.5,586,0,29.24201,1,,29.17,30.15,stop,587.0,627.0,0.9299999999999996,1,TRAIN,TRAIN_H1,False,0.07224418989733686,False,-1.1314453654810046,-44.19425597568802,-225.18025663802945
2025-02-03,QBTS,5.63,5.51,5.63,2.131438721136769,384533.0,1.18397102256215,0.2500000000000018,5.94,-5.218855218855227,12.28956228956228,0.383561643835617,-46.78638941398866,15.033008833806315,101406345.9,577,0,5.493469999999999,1,,5.5482,5.507299999999999,lock,578.0,579.0,0.0818000000000003,0,TRAIN,TRAIN_H1,False,0.0106943530948312,False,0.36926218710475905,6.796270553663115,34.01155841522075
2025-02-03,QUBT,9.79,9.41,9.75,3.897435897435887,1050782.0,2.044067836502549,0.7368421052631582,10.38,-6.069364161849719,14.45086705202312,0.2866666666666677,-52.11104343896736,18.568966073209147,39042426.9,607,0,9.38177,1,,9.42,9.79,stop,608.0,634.0,0.3699999999999992,0,TRAIN,TRAIN_H1,False,0.01588606826470915,False,-1.0429353196343492,-50.93696101094151,-255.84246325950167
2025-02-03,RGTI,12.59,12.01,12.44,4.662379421221866,6860544.0,2.320022340707028,0.5344827586206905,13.17,-5.5429005315110125,17.539863325740324,0.3896103896103897,-41.92343604108311,20.73314436007849,189506056.0,606,0,11.97397,1,,11.925,12.59,stop,607.0,634.0,0.6649999999999991,1,TRAIN,TRAIN_H1,False,0.0100399610500842,False,-1.0150976857896004,-70.20415594920867,-353.7209395902437
2025-02-03,SMCX,28.79,27.2112,28.73,5.495301079011478,95023.0,3.4026272483981685,0.0879148720547251,31.85,-9.79591836734694,17.20565149136579,0.0821167883211683,-52.63765248928453,10.40713874960166,1358619.4,576,1,27.1295664,1,,27.09,28.79,stop,577.0,641.0,1.6999999999999993,1,TRAIN,TRAIN_H1,False,0.10171296321544446,False,-1.0598311548326145,-82.87879630791042,-414.3939815395521
2025-02-03,SVIX,24.41,23.6,23.9,3.389121338912129,273831.0,1.069267709666304,0.6049382716049373,25.38,-5.831363278171791,6.545311268715513,0.147483746689139,-12.59828122142988,3.64629167000896,2651926.4,611,0,23.529200000000003,1,,23.5231,24.41,stop,612.0,624.0,0.8869000000000007,1,TRAIN,TRAIN_H1,True,0.05031817640682475,False,-1.0567348927802738,-49.67256334956175,-248.36281674780875
2025-02-03,TSSI,13.29,12.76,13.09,4.0488922841863975,153493.0,2.4225148725067487,0.0,14.41,-9.160305343511451,10.326162387231086,0.2674731182795697,-28.3132530120482,8.246667917988729,1376530.15,575,1,12.72172,1,,12.845,13.29,stop,576.0,577.0,0.4449999999999985,0,TRAIN,TRAIN_H1,False,0.14600045167118314,False,-1.3280909026318732,-57.32704381210462,-287.2262195121943
2025-02-04,PLTD,16.39,15.6,15.88,4.974811083123432,392583.0,2.7199062405899874,0.0445569620253159,20.48,-22.4609375,6.982421874999998,0.0699300699300709,-41.68196841718693,3.5169210841749408,352278.95,576,1,15.5532,1,,15.49,15.601,eod,577.0,945.0,0.9000000000000004,1,TRAIN,TRAIN_H1,False,0.02384659098991435,False,-0.14982954554434993,-10.7877272791932,-54.34317616893574
2025-02-05,CPRI,22.61,21.51,22.44,4.901960784313716,487643.0,2.268812284392916,0.280272727272727,24.03,-6.6167290886392,3.4956304619225964,0.6071428571428591,-14.449104079298513,2.936474466379689,2845048.7,575,1,21.44547,1,,21.415,21.22,eod,576.0,945.0,1.1950000000000005,1,TRAIN,TRAIN_H1,False,0.027915615615615348,False,0.1398195685224978,9.690894294294326,48.621555855856016
2025-02-05,UBRL,19.29,18.1982,19.16,5.698329853862209,60897.0,1.507714179718293,0.0,21.18,-9.537299338999054,6.987724268177528,0.8918918918918918,-10.21555763823805,3.132211894253908,278160.7,579,1,18.1436054,1,,18.1001,18.07,eod,580.0,945.0,1.189899999999998,1,TRAIN,TRAIN_H1,False,0.045834667420033004,False,-0.013223520816902368,-1.0856920519822149,-5.428460259911074
2025-02-06,KURA,8.2,7.75,8.2,5.487804878048772,237062.0,2.563453223881471,0.2111111111111109,9.05,-9.39226519337018,3.8132596685082913,0.6812518110692574,-10.480349344978174,3.510382300117944,1810216.6,575,1,7.72675,1,,7.7,8.2,stop,576.0,621.0,0.4999999999999991,1,TRAIN,TRAIN_H1,False,0.0209153246761049,False,-1.0418306493522098,-84.38828259752886,-422.4623283123204
2025-02-06,LSPD,13.1,12.09,13.1,7.709923664122136,119267.0,2.711236058476856,0.0444554455445546,14.5,-9.655172413793109,2.4137931034482736,0.742857142857143,-19.33994212179053,2.0911614467880866,463048.75,576,1,12.05373,1,,12.09,12.395,eod,577.0,945.0,1.0099999999999998,0,TRAIN,TRAIN_H1,False,0.0330944411411276,False,-0.3347469714268588,-34.823727437536114,-174.4567316288217
2025-02-06,NTGR,27.01,25.8,26.16,4.625382262996945,29956.0,1.3175363481418003,0.7438016528925603,28.15,-7.0692717584369404,3.2682060390763703,0.6521739130434773,-9.198195071155844,2.5373080763983458,334354.55,580,0,25.7226,1,,25.66,27.01,stop,581.0,731.0,1.3500000000000014,1,TRAIN,TRAIN_H1,False,0.12941244239631305,False,-1.0958610684417132,-71.0117972350231,-359.4972235023044
2025-02-06,SDA,6.3,6.14,6.22,2.572347266881031,164599.0,1.5757469922849372,0.5625000000000041,8.44,-26.303317535545023,17.972748815165872,0.6196848836442743,-41.3760603204524,5.506769771771046,630260.3,613,1,6.12158,1,,6.09,5.315,eod,614.0,945.0,0.2099999999999999,1,TRAIN,TRAIN_H1,False,0.024303278688524402,False,3.5747462919594066,153.89282786885238,770.2148360655734
2025-02-07,GMEX,5.63,5.38,5.42,4.612546125461255,18318.0,1.8541476012961555,0.0,6.28,-13.694267515923572,25.636942675159226,0.3664596273291925,-53.79369138959932,9.880676257803648,442828.85,575,1,5.36386,1,,5.43,2.5493,eod,576.0,945.0,0.2000000000000001,0,TRAIN,TRAIN_H1,False,0.16432608695652165,False,13.581869565217383,624.766,3126.546373913043
2025-02-07,SBIT,9.9,9.81,9.84,0.914634146341462,94733.0,0.451205481514113,0.8333333333333267,10.48,-6.106870229007639,6.765267175572533,0.661495063469676,-21.405750798722043,4.322657948961128,7006272.75,585,0,9.78057,1,,9.8,9.9,stop,586.0,600.0,0.0999999999999996,0,TRAIN,TRAIN_H1,False,0.0110258620689654,False,-1.1102586206896548,-14.10028448275856,-70.72347413793074
2025-02-10,TXG,13.46,12.61,13.43,6.329113924050643,531403.0,2.1421531090324497,0.3764705882352938,14.25,-5.754385964912283,9.96421052631579,0.3310092260018315,-22.144927536231886,2.947034373963013,2104912.7,576,1,12.57217,1,,12.515,12.095,eod,577.0,945.0,0.9450000000000004,1,TRAIN,TRAIN_H1,False,0.028783269961977,False,0.41398595771219343,38.73045627376427,195.21714828897345
2025-02-11,FLNC,7.75,6.965,7.7,10.194805194805197,4498150.0,4.435211429459057,0.1146496815286622,13.07,-41.08645753634277,4.9732211170619625,0.5384615384615391,-55.20651541593951,4.252314282803186,4016839.45,575,1,6.944105,1,,6.94,7.055,eod,576.0,945.0,0.8099999999999996,1,TRAIN,TRAIN_H1,False,0.01157434587108215,False,-0.15626462453219941,-22.783382256794663,-113.91691128397332
2025-02-13,ASPN,9.82,8.98,9.12,9.210526315789473,990536.0,4.54250748687441,0.2157142857142842,11.75,-22.38297872340426,8.01021276595745,0.3506162345941351,-31.32530120481928,3.115058089246609,1697140.0,597,1,8.95306,1,,8.9507,9.02,eod,598.0,945.0,0.8693000000000008,1,TRAIN,TRAIN_H1,False,0.0147822671156002,False,-0.09672410803589124,-11.687435129068447,-58.689422446689036
2025-02-13,KC,17.21,16.8,17.03,2.407516147974164,488843.0,0.998751373730982,0.6463414634146353,18.01,-5.4414214325374815,6.163242642976121,0.9099099099099118,-9.124866595517595,7.110425834821929,3999836.55,576,0,16.7496,1,,16.775,17.21,stop,577.0,659.0,0.4350000000000023,0,TRAIN,TRAIN_H1,False,0.03972230377342175,False,-1.0913156408584404,-35.12945047923338,-176.59669700371373
2025-02-14,AIFF,12.82,11.25,12.745,12.3185562965869,767649.0,3.789376460083923,0.0674522292993631,15.46,-17.561448900388108,20.37516170763259,0.4476190476190478,-25.90116279069768,40.03140889541436,16829977.25,575,1,11.21625,1,,11.2,9.0399,eod,576.0,900.0,1.620000000000001,1,TRAIN,TRAIN_H1,False,0.050156818181818205,False,1.3024340628507287,234.20369318181818,1177.3482954545455
2025-02-14,ATOM,6.7238,6.26,6.26,7.4089456869009584,47974.0,3.2923270167453285,0.3018542475204842,6.65,-5.864661654135347,24.812030075187973,1.0,-47.39495798319328,12.908238127410083,1011048.9,581,0,6.24122,1,,6.22,6.045,eod,582.0,945.0,0.5038,1,TRAIN,TRAIN_H1,False,0.041220779220779005,False,0.2655403350123478,26.755844155844166,134.31433766233772
2025-02-14,NNOX,7.23,6.76,6.9,6.811594202898559,629664.0,2.64892566522833,0.0212765957446803,7.55,-8.609271523178801,7.682119205298014,0.913793103448276,-25.0,3.9768903331736096,2321538.5,575,1,6.73972,1,,6.7,6.67,eod,576.0,945.0,0.5300000000000002,1,TRAIN,TRAIN_H1,False,0.01016898608349885,False,0.03741700738962526,3.68856858846926,18.482504970179303
2025-02-14,SERV,15.52,14.01,14.66,10.30013642564802,3849865.0,5.070554440850931,0.4437086092715231,22.92,-36.03839441535777,16.055846422338565,0.9510869565217392,-36.53679653679654,8.104618062855902,9452777.2,576,1,13.96797,1,,13.88,13.605,eod,577.0,945.0,1.6399999999999988,1,TRAIN,TRAIN_H1,False,0.0183471531050544,False,0.15649563835057692,23.098756220545134,115.49378110272568
2025-02-14,SOUN,11.9,10.77,11.14,10.143626570915623,13545454.0,4.415954970904708,0.1106194690265486,15.25,-26.950819672131143,9.47081967213115,0.8753721525998756,-36.88385269121813,6.809933246807328,47356557.0,576,1,10.73769,1,,10.7,11.9,stop,577.0,611.0,1.200000000000001,1,TRAIN,TRAIN_H1,False,0.010755503144654049,False,-1.0089629192872116,-140.44763836477998,-707.0812138364786
2025-02-18,AUR,9.505,8.85,9.435,6.942236354001071,2756154.0,2.545775441097689,0.1068702290076338,10.19,-7.409224730127567,15.799803729146216,0.6397515527950309,-12.395543175487456,11.385099266628451,13908024.75,575,1,8.82345,1,,8.945,9.505,stop,576.0,901.0,0.5600000000000005,0,TRAIN,TRAIN_H1,False,0.013300948938093051,False,-1.023751694532309,-79.68883190239501,-400.1640623587893
2025-02-18,JELD,8.375,7.8,8.32,6.911057692307694,69291.0,2.3662593625935444,0.1826086956521746,8.79,-5.346985210466427,5.688282138794085,0.3399999999999998,-17.54212091179385,2.818582797983362,586292.45,604,1,7.7766,1,,7.75,6.68,eod,605.0,945.0,0.625,1,TRAIN,TRAIN_H1,False,0.01767076502732225,False,1.6837267759562848,169.42500683060118,848.1773633879785
2025-02-18,NEO,13.3,12.47,12.64,6.566455696202532,100401.0,2.818667092704774,0.1807228915662633,14.42,-12.343966712898748,5.4091539528432815,0.6025641025641025,-17.493472584856395,2.152767189367083,772572.1,576,1,12.43259,1,,12.3701,11.90515,lock,577.0,930.0,0.9299,1,TRAIN,TRAIN_H1,False,0.0416210235131396,False,0.455241398523347,42.75622662517289,213.78113312586447
2025-02-19,KOLD,21.54,21.21,21.5,1.5348837209302246,421867.0,0.5558338741879121,0.0151515151515122,23.07,-6.805374945817079,17.598612917208488,0.0886699507389161,-48.61376673040154,7.623544379169779,6032476.7,585,0,21.14637,1,,21.1891,21.01365,lock,586.0,622.0,0.3508999999999993,0,TRAIN,TRAIN_H1,False,0.01706107256158455,False,0.4513791035577578,9.18655779142818,46.566344666894565
2025-02-19,WWW,17.39,16.29,17.38,6.329113924050642,82179.0,1.2583494799773476,0.0954545454545457,18.73,-7.207688200747471,2.8296849973304727,0.5471698113207556,-28.85796152271797,3.214923836416075,1143877.65,575,1,16.24113,1,,16.2,15.235,eod,576.0,945.0,1.1900000000000013,1,TRAIN,TRAIN_H1,False,0.05703124999999945,False,0.7629989495798315,69.91359375000003,349.56796875000015
2025-02-20,ARDX,5.77,5.4801,5.7,5.085964912280691,553543.0,3.061146703652516,0.7067954467057601,6.36,-10.37735849056604,3.4591194968553416,0.1363636363636376,-12.977099236641216,3.4575959792349007,3609011.65,611,1,5.4636597,1,,5.4984,5.77,stop,612.0,698.0,0.2715999999999994,0,TRAIN,TRAIN_H1,False,0.01027327236649105,False,-1.0378250087131484,-63.985232827193336,-320.20803740833315
2025-02-21,DBX,30.1,28.5,29.3,5.460750853242326,1024302.0,1.7923186093260914,6.249999999985428e-05,31.88,-8.092848180677535,3.309284818067742,0.3649289099526061,-12.091209120912085,1.26122123215325,3215152.7,576,1,28.4145,1,,28.42,26.975,eod,577.0,945.0,1.6799999999999995,0,TRAIN,TRAIN_H1,False,0.014674657534246249,False,0.8513841324200919,61.50398972602743,313.24125000000015
2025-02-21,GCL,5.5,5.235,5.28,5.018939393939387,64502.0,1.3300922951931688,0.924528301886794,5.59,-5.545617173524144,17.88908765652952,0.1899999999999995,-66.04501607717042,39.70912391523685,3209507.0,575,0,5.219295000000001,1,,5.2312,3.8,eod,576.0,945.0,0.2687999999999997,0,TRAIN,TRAIN_H1,False,0.024181956512434245,True,5.234442126069821,334.8702943500408,1679.979543924154
2025-02-21,KOLD,20.42,20.18,20.19,1.1887072808321049,384400.0,0.6106455699264206,0.937499999999998,21.34,-5.388940955951258,4.779756326148076,0.1274509803921559,-51.74474187380497,8.185208324966748,7203794.3,577,0,20.11946,1,,20.0501,20.42,stop,578.0,586.0,0.3699000000000012,1,TRAIN,TRAIN_H1,False,0.02020884867021195,False,-1.0546332756696728,-24.186748617553217,-121.3238519364363
2025-02-21,NU,12.02,11.425,11.91,4.995801847187228,7636451.0,2.3377343753461206,0.0,13.34,-10.719640179910044,2.7736131934032926,0.1216216216216216,-15.411931818181818,2.0099214967534147,38957804.85,575,1,11.390725000000002,1,,11.365,10.825,eod,576.0,945.0,0.6549999999999994,1,TRAIN,TRAIN_H1,False,0.0106436758084321,False,0.8081775941856021,57.699839336881006,290.6166219811713
2025-02-21,WEAV,15.71,14.3,15.71,8.975175047740294,368238.0,3.152915757303619,0.3758865248226945,16.89,-6.98638247483718,3.197158081705167,0.4814814814814819,-10.890527509926253,1.4166049200604895,834284.4,594,1,14.2571,1,,14.22,13.96,eod,595.0,945.0,1.4900000000000002,1,TRAIN,TRAIN_H1,False,0.024069174757282347,False,0.15834283573336738,20.52598179611642,103.57363228155296
